archive_id,version,date,branch,source_type,source_root_id,relative_path,filename,file_size_bytes,sha256,availability_status,integrity_status,duplicate_group,probable_architecture_era,milestone_selected
BLU-HIST-0229,v0.20.0,2026-05-10,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-10_0000_Blu_v0.20.0_Alpha_R4_9_1.zip,2026-05-10_0000_Blu_v0.20.0_Alpha_R4_9_1.zip,75157,80d3044d2b3153450eef72bcad9d4f3ecd1fea41d18f1cb0b7fbbc14cf6bb01b,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0230,v0.20.0,2026-05-10,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-10_0000_Blu_v0.20.0_Alpha_R4_9_2.zip,2026-05-10_0000_Blu_v0.20.0_Alpha_R4_9_2.zip,77004,7ee16782bd63aaa272f6912f6594763dd0bd65b34c388f2951ae9e2b0dcca98e,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0231,v0.20.0,2026-05-10,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-10_0000_Blu_v0.20.0_Alpha_R4_9_3.zip,2026-05-10_0000_Blu_v0.20.0_Alpha_R4_9_3.zip,78496,6d63c20e5629c1e848e68d15272421141e0c166bec6bd954dbaba986afbeb928,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0232,v0.20.0,2026-05-10,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-10_0000_Blu_v0.20.0_Alpha_R4_9_4.zip,2026-05-10_0000_Blu_v0.20.0_Alpha_R4_9_4.zip,78116,5c1ab67026a53a58cd83102227a1abf4de794a92a77a629faf12319c1817e980,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0233,v0.20.0,2026-05-10,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-10_0000_Blu_v0.20.0_Alpha_R4_9_5.zip,2026-05-10_0000_Blu_v0.20.0_Alpha_R4_9_5.zip,80435,52daaa469bedc94c79145f967be43545360be197d86b5ab40776e0edf6b9e3a1,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0234,v0.20.0,2026-05-10,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-10_0000_Blu_v0.20.0_Alpha_R4_9_6.zip,2026-05-10_0000_Blu_v0.20.0_Alpha_R4_9_6.zip,74411,d1be8cfece8469204f4285201b6a40b1667cae4882feed11b4d22280ac91c750,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0235,v0.20.0,2026-05-10,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-10_0000_Blu_v0.20.0_Alpha_R4_9_7.zip,2026-05-10_0000_Blu_v0.20.0_Alpha_R4_9_7.zip,78655,90619e2accd5a67d318cc8dd3e7a28a501fdb0a46597872981e7cbe4d67005a7,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0236,v0.20.0,2026-05-10,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-10_0000_Blu_v0.20.0_Alpha_R4_9_8.zip,2026-05-10_0000_Blu_v0.20.0_Alpha_R4_9_8.zip,76745,49f6e1bd08407bc9a324d675babf0d8514de0f6c3be5cfebf23b3e11b40b4d9c,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0237,v0.20.0,2026-05-10,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-10_0000_Blu_v0.20.0_Alpha_R4_9_9.zip,2026-05-10_0000_Blu_v0.20.0_Alpha_R4_9_9.zip,77665,5275dd1c4985060fcd84c65203df44e6d5fdf9084a68bd8d00be978f1021e3a9,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0238,v0.20.0,2026-05-12,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-12_0000_Blu_v0.20.0_Alpha_R4_11_1.zip,2026-05-12_0000_Blu_v0.20.0_Alpha_R4_11_1.zip,175170,013f22c4bb2b036304b6f217fd628230d3f57a532a6cce3c8499cca106eb8cbf,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0239,v0.20.0,2026-05-12,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-12_0000_Blu_v0.20.0_Alpha_R4_11_2.zip,2026-05-12_0000_Blu_v0.20.0_Alpha_R4_11_2.zip,74809,fe0cf81f3314ae831c7d2045405afcb120114204ae3deea3f5723a2752d898ee,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0240,v0.20.0,2026-05-13,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-13_0000_Blu_v0.20.0_Alpha_R4_11_3.zip,2026-05-13_0000_Blu_v0.20.0_Alpha_R4_11_3.zip,78625,1ec975065706621ffcd7b76a2a0691e1bbfb0153697c8a6e3ff5d1cc40630f3d,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0241,v0.20.0,2026-05-13,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-13_0000_Blu_v0.20.0_Alpha_R4_11_3_1.zip,2026-05-13_0000_Blu_v0.20.0_Alpha_R4_11_3_1.zip,77730,21848d94143c7bb20c153c8be0f8f7e3ca910a5954e028bbe738eca93f48afdd,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0242,v0.20.0,2026-05-19,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-19_Blu_v0.20.0_Alpha_R4_11_3_2_PASS_v3_1_1_kernel_update.zip,2026-05-19_Blu_v0.20.0_Alpha_R4_11_3_2_PASS_v3_1_1_kernel_update.zip,97635,307090f613fda07b701d9b5824d6e3a21b43b509fb6e168bb933666706a5c29a,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0243,v0.20.0,2026-05-19,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-19_Blu_v0.20.0_Alpha_R4_11_3_3_WuSao_ScopeLock.zip,2026-05-19_Blu_v0.20.0_Alpha_R4_11_3_3_WuSao_ScopeLock.zip,99982,2216d8f1d42ab219739ab7c2a4425496955e90d2042539c0c131748712b7104b,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0244,v0.21.0,2026-05-20T17:30:41.510023+00:00,dev,archive_file,dad_kernel_root,DevBuild/!Archives/v0.21.x/Blu_v0_21_0_GateKernel_Kernel.zip,Blu_v0_21_0_GateKernel_Kernel.zip,117245,aa7f0c2732f353ba7d5e203846cffd095278183f9ad0367182ae870197a23978,available,readable,,gatekernel_compact_transition_era,False
BLU-HIST-0245,v0.21.0,2026-05-22T04:46:53.889533+00:00,dev,archive_file,dad_kernel_root,DevBuild/!Archives/v0.21.x/Blu_v0.21.0_Last_Three_Cleaned.zip,Blu_v0.21.0_Last_Three_Cleaned.zip,82419,8de98b74a3a573d8fef9a80e4849568198a8e16013efe218ccc41b910a91f88e,available,readable,,gatekernel_compact_transition_era,True
BLU-HIST-0246,v0.22.0,2026-05-22,dev,archive_file,dad_kernel_root,DevBuild/!Archives/Blu_v0_22_0_5_22_26_2104_CTS.zip,Blu_v0_22_0_5_22_26_2104_CTS.zip,69881,7b630e186581d678f1089f63c9ac3ea3c40da9156f9a47adece324f10656d409,available,readable,,hardened_compact_cts_era,True
